id	brand	label
882541488713945088	telekom	0
882520575662600192	o2	0
882515531810701312	o2	1
882487857079824384	telekom	0
882369580991229952	vodafone	0
882345180703207426	o2	0
882299238385942528	o2	1
882290746908446720	telekom	0
882288990908448768	telekom	1
882280225832357888	o2	0
882279608955129856	o2	0
882264573516152832	o2	1
882257612229795840	telekom	0
882244687389753345	o2	0
882219338383716352	o2	0
882218469734965249	o2	0
882212123220357120	vodafone	0
882205906397802497	telekom	0
882200520773054464	telekom	0
882191726055706625	o2	0
882180535212265472	telekom	0
882175141094051840	telekom	0
882143490720878592	telekom	0
882141782506708992	vodafone	0
882134212580696064	vodafone	0
882086821009739776	telekom	0
881966458321985536	vodafone	0
881963782788067332	telekom	0
881960745323442176	vodafone	0
881950413112700928	telekom	0
881949688357953536	telekom	0
881948439654912000	o2	0
881948117867917312	o2	0
881947358526877701	o2	1
881941664163663874	vodafone	0
881940932890943489	telekom	0
881940876267855873	telekom	0
881929455496724480	vodafone	0
881928260292141057	vodafone	0
881927776986697729	o2	0
881924412395671552	vodafone	0
881924309039665153	vodafone	0
881914660257189888	telekom	0
881902636584378373	o2	0
881898138369482752	telekom	0
881879702503337985	o2	0
881860808518619136	telekom	0
881860087912026112	telekom	0
881857156731023360	telekom	0
881855091732566016	vodafone	0
881838408125079556	o2	0
881829044442017798	o2	0
881827399599607808	telekom	0
881818394735124480	telekom	0
881813203860287488	vodafone	0
881812775454027776	telekom	0
881799820083646465	o2	0
881797728665300992	vodafone	0
881782129931280384	o2	1
881771850153459712	o2	0
881768455384563714	telekom	0
881593584843182081	vodafone	0
881588573606170624	o2	0
881485251847086081	o2	0
881483947695378433	vodafone	0
881472840008159234	o2	1
881425348788985856	o2	0
881284133691031556	telekom	0
881245847522070529	o2	0
881229594040389632	telekom	0
881212577652584448	telekom	0
881207406696570882	o2	0
881199146262302721	telekom	0
881095392280158209	o2	0
881075474440572928	telekom	0
881068066347659264	o2	0
881066183205769216	telekom	0
881059142349271040	telekom	0
881056699834150912	vodafone	0
880969369462943744	o2	0
880919670454460416	vodafone	0
880896298953695233	vodafone	0
880857296900849664	vodafone	1
880832736579244033	vodafone	1
880823363442270209	o2	1
880807886410190848	telekom	0
880807530691276800	o2	0
880786169558167552	o2	0
880774088540737537	telekom	0
880757427590889472	o2	1
880750933306724352	o2	0
880746854941642752	o2	0
880746848713154560	o2	0
880743488324849665	o2	1
880733218496028673	telekom	0
880726269062787072	telekom	0
880726094655238145	o2	0
880720194557153281	telekom	0
880715862466023426	telekom	0
880711393686814721	telekom	1
880709996421550081	telekom	0
880708965981728768	telekom	0
880708613165207552	telekom	0
880637412757708800	telekom	0
880538524935532544	vodafone	0
880513527500468224	vodafone	1
880484858652487684	telekom	0
880484841908830208	telekom	0
880484046123532288	o2	0
880482608035094528	telekom	0
880479422419271680	o2	0
880476767575838722	vodafone	0
880470572534308864	telekom	0
880464056838238208	o2	0
880457045417308160	vodafone	0
880447886105956352	telekom	0
880439184347017216	o2	0
880428894012284929	o2	0
880410687096451073	vodafone	0
880410476013916161	o2	0
880406571557294080	telekom	0
880402753067114496	o2	0
880369339286913025	o2	0
880365841811988480	o2	0
880364842313539584	o2	0
880348882806484993	telekom	0
880348814049255425	o2	0
880346479931641856	o2	0
880344022711140353	o2	0
880336196248981509	o2	0
880331385516556290	vodafone	0
880312899163627520	telekom	0
880182104029638658	o2	0
880182050090766337	o2	0
880168283609149440	telekom	0
880166073500413957	o2	0
880160994332467201	telekom	0
880142917213487105	vodafone	0
880120008965332997	o2	0
880115802237743104	vodafone	0
880111480095612934	telekom	0
880102170846277633	vodafone	0
880097714561839104	o2	0
880088416779677696	telekom	0
880075905699168257	o2	1
880071905155235840	telekom	0
880054489327206401	telekom	0
880043857093603328	o2	0
880035522852401152	telekom	0
880018731044409344	telekom	0
879992256043864064	o2	0
879982907103866880	telekom	1
879976890517209088	telekom	0
879949781451378688	vodafone	0
879931146418761729	vodafone	0
879907638439530497	o2	0
879824963821326336	o2	0
879799885301780480	vodafone	0
879799469985976320	vodafone	0
879787964552941569	vodafone	0
879782126920626176	telekom	0
879774819436429313	telekom	0
879768175495327745	telekom	0
879765829390409728	telekom	0
879765256435793920	vodafone	0
879750658915803137	telekom	0
879746055159635968	o2	0
879744313151950849	o2	0
879737768066396161	o2	0
879732437567361024	telekom	1
879730830326870019	vodafone	0
879729981563293698	telekom	0
879727502024953857	o2	0
879708634367881217	telekom	0
879703252983566336	vodafone	0
879703142119727106	telekom	0
879691198293737473	telekom	1
879674008232497152	vodafone	0
879646468667297792	telekom	0
879645086895747072	vodafone	0
879630545344487424	vodafone	0
879610219143340033	telekom	0
879607288331370496	vodafone	0
879566721174188032	o2	1
879426552068546561	o2	0
879356655003197440	telekom	0
879324670666956800	telekom	0
879309795458785281	telekom	0
879280624594550784	telekom	0
879272317314052097	telekom	0
879262386095611904	telekom	0
879260456703205377	o2	0
879235676344119296	vodafone	0
879230573625176064	o2	0
879223338383659008	o2	0
879220508864258049	o2	0
879049726951395329	telekom	0
879049477469949954	vodafone	1
879047647662833664	telekom	0
879046369247453185	telekom	0
879038028811030529	o2	0
879033105365041156	telekom	0
878988846058409985	vodafone	0
878955034389737472	vodafone	0
878952047151898625	telekom	0
878938021999112193	vodafone	0
878922070637281280	telekom	0
878913009548185600	o2	0
878900997770412033	vodafone	0
878893359133229056	o2	1
878751742736945154	o2	0
878739180561588226	vodafone	0
878725465636298752	o2	1
878725088534835200	o2	0
878719701614026752	vodafone	0
878666632020860928	o2	0
878658550993752064	o2	0
878654145183526912	o2	0
878633233474310144	o2	0
878618332366348290	telekom	0
878616079278510080	telekom	0
878613170381836290	vodafone	0
878602983981936642	telekom	0
878601967144251392	telekom	0
878584074209812480	vodafone	0
878575434094579712	o2	1
878574447103553536	o2	0
878552028880007168	telekom	0
878517185408315392	vodafone	1
878510563529195520	telekom	0
915177930514411522	o2	0
915167644701085698	telekom	0
915136345902866433	telekom	0
915119036593303552	vodafone	0
915107608343834624	vodafone	0
915091112196534272	telekom	0
914994219902803968	telekom	0
914968532684804097	o2	0
914954142745063424	vodafone	0
914934147088621570	telekom	0
914928509298016257	vodafone	0
914923870020423681	o2	0
914906752554033152	o2	0
914880670861791232	telekom	0
914877476660240385	o2	0
914874971717029888	telekom	0
914872890134319104	telekom	0
914863638611099649	vodafone	0
914851501755027456	o2	0
914846740414713856	o2	0
914845806611636224	o2	0
914831241454739456	o2	0
914830433883475968	o2	0
914825458818125824	o2	0
914822254613159936	vodafone	1
914820334100078593	o2	0
914805433289895936	vodafone	0
914757910319771648	telekom	0
914743097107652608	vodafone	0
914731459428134912	telekom	0
914726056900415488	o2	0
914611901837045766	vodafone	1
914592132693884928	vodafone	0
914578262231265282	o2	0
914558416131121153	o2	0
914553726496624640	telekom	0
914553160357810176	vodafone	0
914517301017399298	telekom	0
914500099451113479	o2	0
914444791454294017	vodafone	0
914297045510508544	o2	0
914246407414059008	telekom	0
914233268198936576	telekom	0
914216996505620480	telekom	0
914190947013054466	telekom	0
914124820039847941	telekom	0
914122882862723072	o2	0
914113220427812865	telekom	0
914113056812224512	telekom	1
914089542495424513	telekom	0
914078263785529345	o2	0
914064986686853120	telekom	0
914064314050449408	o2	1
914057093111525376	vodafone	0
914047003222511616	vodafone	0
914036810199764992	vodafone	1
913874031308361728	vodafone	0
913865542838161409	vodafone	0
913841015492157440	o2	0
913838878460727296	telekom	0
913837719771598848	o2	0
913828827687788544	o2	0
913828230175559680	vodafone	1
913809541200072704	telekom	0
913800427166224384	vodafone	1
913798201295204352	vodafone	1
913795208919298048	telekom	0
913782391671545857	o2	0
913781428990734336	vodafone	1
913750782054473728	o2	0
913740137292591104	telekom	0
913740082967908352	telekom	0
913714366662529025	telekom	0
913706834409779200	telekom	0
913701394166710272	o2	0
913698626873982976	o2	0
913697097513304064	o2	0
913694227007180800	telekom	0
913690822251630592	vodafone	0
913690457376542721	o2	0
913688798776692736	telekom	0
913688120159293440	telekom	0
913686541578498048	vodafone	0
913686502370136064	vodafone	0
913679120353173504	o2	0
913658583354691584	vodafone	0
913655065365372928	o2	0
913602532596961280	o2	0
913507816794664965	vodafone	0
913504049068232704	vodafone	0
913454235743899648	vodafone	1
913448780510482432	telekom	1
913436501140234245	telekom	0
913432807149629440	o2	0
913415196974239744	vodafone	0
913409697897697280	telekom	0
913397124238278656	telekom	0
913396881149104134	telekom	0
913396804728819712	telekom	0
913395722522972160	telekom	0
913395481035886592	telekom	0
913393157999611904	telekom	0
913391524058198016	telekom	0
913379661316534279	telekom	0
913378609011810305	vodafone	1
913376646970925056	o2	1
913371048653082624	telekom	0
913360258269159424	telekom	0
913358093748187136	o2	0
913356871720931328	telekom	0
913339299189403648	telekom	0
913328372096397314	o2	0
913328265200308224	o2	0
913317488045301760	telekom	0
913311626677407744	telekom	0
913308344387063808	vodafone	0
913305148419710976	telekom	0
913299783988793345	vodafone	0
913299761465368577	o2	0
913294201462370304	telekom	0
913262761567801345	vodafone	0
913160612330528769	telekom	0
913118325634461696	vodafone	0
913114323588874243	telekom	0
913111155576643585	telekom	0
913110284348395522	vodafone	0
913100752557678600	o2	0
913098936948334600	telekom	0
913085615650074624	telekom	0
913077965369610240	o2	0
913077403777421312	vodafone	0
913074236528496640	o2	0
913062149659951104	o2	0
913054878926336006	vodafone	0
913044735840997377	telekom	0
913034599751720961	vodafone	0
913023874048102400	telekom	0
913018066241560576	vodafone	0
913014935709519873	vodafone	0
913003149954347008	vodafone	1
912996512195543042	telekom	0
912994312694181888	vodafone	1
912980491254616064	telekom	1
912955250755194886	vodafone	0
912938121003749376	telekom	1
912935562784493568	vodafone	0
912915998344441856	vodafone	0
912908224982069248	vodafone	0
912861201620701185	telekom	0
912769964662296576	vodafone	0
912759014341120006	o2	0
912744852869337088	telekom	0
912734401070555138	vodafone	0
912726923142471680	vodafone	0
912719613594624000	vodafone	0
912715636995915776	vodafone	0
912713581011116032	telekom	0
912709303567515649	vodafone	0
912704721705750535	telekom	0
912704717188460544	o2	0
912701822879531008	vodafone	0
912701719976579072	telekom	0
912699743960276993	vodafone	0
912680523784482816	telekom	0
912663967323041792	o2	1
912647463730843648	vodafone	0
912634250398195712	vodafone	0
912633289713778688	vodafone	0
912632434910547968	vodafone	1
912628031302307842	telekom	0
912619448112238593	vodafone	0
912613591462932480	vodafone	0
912608507928760320	vodafone	0
912607908969533440	vodafone	0
912553443759235078	telekom	0
912510061859282950	vodafone	0
912458922350563328	vodafone	0
912416339616202752	telekom	0
912404888944041984	vodafone	0
912380028511555584	telekom	0
912371584874221569	telekom	0
912369862999240704	o2	0
912353632535875584	vodafone	0
912339903903621120	telekom	0
912315684020981761	telekom	0
912267980037349376	telekom	0
912235763114311680	o2	0
912060747395592192	o2	1
912031510907297792	vodafone	0
912024569208344576	telekom	0
912013334769274882	telekom	0
912011061389389824	telekom	0
911997784039002113	o2	0
911956455242305536	vodafone	0
911954466785693705	telekom	0
911936613579677697	o2	0
911921900112269312	vodafone	0
911719871137927168	telekom	1
911694113413697536	vodafone	0
911689353591697408	telekom	0
911303562063437825	telekom	0
911294204168589317	telekom	0
911283493648388099	telekom	0
911282112900272128	telekom	0
911266361342615554	telekom	0
911266068001325056	vodafone	0
911254977775054848	o2	0
911234461446148096	telekom	0
911230248448077825	vodafone	0
911228531861995520	vodafone	0
911228473733111809	telekom	1
911216494046007296	telekom	0
911209086997401600	o2	1
911199130793455616	o2	0
911190443433644032	o2	0
911188249594429441	telekom	0
911187509656342528	telekom	0
911175871226089473	telekom	0
911166381223268352	telekom	0
911151210895470593	vodafone	0
911134274128146432	o2	0
911131581863129089	o2	1
911129222332239877	vodafone	0
911107901099511808	vodafone	0
911106314599886850	vodafone	0
911005248763973632	vodafone	0
911002106320097281	o2	1
910993703522783234	telekom	0
910956562906320896	o2	0
910947893472907264	vodafone	0
910947587074744320	vodafone	0
910934791570296835	o2	0
910927176035454978	vodafone	0
910925242176016385	vodafone	0
910915835514023936	telekom	0
910905735772598272	telekom	0
910904288360230912	vodafone	0
910898228819841025	vodafone	1
910877861757800448	vodafone	0
910877591065817090	telekom	0
910877149204279296	telekom	0
910859876049485824	telekom	0
910849778665304064	vodafone	1
910848977964355585	telekom	1
910815347875438593	vodafone	0
910808630139785217	o2	0
910807999312285696	o2	1
910805182296023040	telekom	0
910800192194179072	o2	0
910793471929221120	telekom	0
910787970537574401	telekom	0
910779139346649089	telekom	0
910776932853321734	o2	0
910773878460502016	o2	1
910771083783090176	o2	1
910759641583415296	vodafone	0
910749100571807744	telekom	0
910747246597230592	vodafone	0
910734783977803776	o2	0
910729932556439552	vodafone	0
910729035965255680	telekom	0
910651718744109056	telekom	0
910623830187610112	vodafone	0
910606238815326208	vodafone	0
910600277107015680	vodafone	0
910599917621710848	vodafone	0
910589656944857094	vodafone	0
910558274684153858	o2	0
910556890702151682	telekom	0
910554828996317190	o2	0
910547537622429696	vodafone	0
910545943266721793	o2	0
910539101266378753	o2	0
910538830876495872	telekom	0
910534492686872579	telekom	0
910527174381318144	telekom	0
910524278092832768	telekom	0
910520783482556416	telekom	1
910510584621404164	vodafone	0
910509636159262720	vodafone	0
910494583204843520	telekom	0
910486967804194819	vodafone	0
910485964128219137	vodafone	0
910480293043326976	telekom	0
910464094888742912	vodafone	1
910440414850813952	vodafone	0
910433397784416257	telekom	0
910425587264651264	telekom	0
910425228370640896	o2	0
910413832320929792	vodafone	0
910409949443952640	telekom	0
910385783269445632	telekom	0
910228735525351424	vodafone	0
910218212788330502	telekom	0
910218104470478848	telekom	0
910209138721992704	o2	1
910195036901474304	telekom	1
910179985876570112	vodafone	0
910178889355419648	o2	0
910175175588614144	o2	0
910174648482062336	telekom	0
910173617568264195	vodafone	0
910169453622636544	telekom	0
910164306599272448	telekom	0
910152328476577794	telekom	0
910149315900911616	o2	0
910143855734947840	telekom	0
910138053871771648	telekom	0
910130598689296385	telekom	0
910114882296664064	telekom	0
910105942628487168	vodafone	0
910104246099611648	telekom	0
910101060785721344	telekom	0
910096367565131777	o2	0
910095896192458752	telekom	1
910092061856223232	telekom	0
910073125903233024	telekom	0
910061199278116864	telekom	0
910028332930142209	o2	0
910002437204971520	telekom	0
909902700241997825	telekom	0
909882568333504512	vodafone	0
909851297276420098	telekom	0
909842783820795904	o2	0
909842126443225090	telekom	0
909839428989972480	telekom	0
909829330481623040	vodafone	0
909824466137571328	vodafone	0
909820279702028288	telekom	0
909819346658250752	telekom	0
909797807967621120	vodafone	1
909783279125049351	telekom	0
909782495566147584	o2	0
909775253936775169	telekom	1
909773205732241408	telekom	0
909769930748416000	vodafone	0
909766234543153152	telekom	0
909764907549253632	telekom	0
909754972794966016	o2	0
909748033381916672	o2	0
909736537344151552	vodafone	0
909724157344206848	o2	0
909720294662852610	telekom	0
909711150803296256	o2	0
909702887705628675	vodafone	0
909665876189876224	o2	0
909497606614773760	o2	0
909495202401878017	o2	0
909461657285480448	o2	0
909450250926137344	o2	1
909438160832167936	o2	0
909383077423706112	telekom	0
909379839630757888	o2	0
909373273506406404	telekom	0
909346627323924480	vodafone	0
909342614251548673	o2	0
909327417671602176	o2	0
909202412262567936	o2	0
909179721056968704	telekom	1
909144201761353728	telekom	0
909139833972510720	vodafone	0
909139183779946496	telekom	0
909138066727739392	o2	1
909106653697646594	vodafone	1
909106155993145344	vodafone	1
909079845191192577	telekom	0
909075992374861832	o2	0
909056237433651200	vodafone	0
909055204548542465	vodafone	1
909038095026270214	o2	0
909031014374223874	vodafone	0
909025681052495872	telekom	0
908997940236169217	o2	0
908994957796659202	o2	0
908994094093004801	vodafone	0
908990899178401792	telekom	0
908830767056396288	o2	0
908805974097612800	vodafone	0
908797372234334210	telekom	0
908795125261770753	telekom	0
908788748577624065	telekom	0
908768693223600129	telekom	0
908762938516926464	telekom	0
908741023442055169	telekom	0
908740414659792896	telekom	0
908739884709498880	telekom	0
908736061894995968	telekom	0
908734468143374337	o2	1
908729305173282816	vodafone	0
908707720735461376	telekom	0
908701930435874819	o2	0
908701797207994368	vodafone	0
908701765633179650	o2	0
908701612268453890	o2	0
908670927289896963	telekom	0
908666652753088513	vodafone	0
908664568464990208	telekom	0
908663631356841984	o2	1
908645485459668992	vodafone	0
908595631417118721	vodafone	0
908592728728104960	telekom	0
908576491520299008	vodafone	0
908571275508846592	o2	0
908453029862608896	o2	0
908423878694883328	telekom	0
908388328772423680	o2	0
908382488795521024	telekom	0
908369505704964096	telekom	0
908369278772109313	telekom	0
908348841610674176	vodafone	0
908348111210336257	vodafone	0
908347485197946880	vodafone	0
908344927494578177	vodafone	0
908339471304847360	o2	0
908333734478442496	telekom	0
908305407332020225	telekom	0
908303634915569664	telekom	0
908303387804028929	telekom	0
908285632753147904	telekom	0
908284350801891329	vodafone	1
908281189718470656	o2	0
908280268510912512	vodafone	1
908280134188367873	vodafone	0
908272451007770625	telekom	0
908272436298358785	o2	0
908264565212942336	o2	0
908260140415143937	vodafone	0
908258969080270848	vodafone	0
908244823076950016	telekom	0
908239037122703360	vodafone	0
908231031911845888	o2	1
908158499108028421	vodafone	0
908096332090544129	vodafone	0
908094309370662912	vodafone	0
908080509938528256	telekom	0
908036988435083267	telekom	1
908036790568792071	telekom	0
908033778056081409	telekom	0
908029433793085440	o2	0
908029240012091398	o2	0
908027551108526081	o2	1
908027515016491012	o2	0
908024403279187968	telekom	1
908015752166432773	telekom	0
908011101274742785	telekom	0
908011030130909184	o2	0
908008408082731008	telekom	1
907999984603336704	vodafone	0
907986230104805376	telekom	0
907966094966759424	telekom	0
907963585929859072	telekom	0
907963363027771393	o2	0
907962732972007424	vodafone	0
907961854508650502	o2	1
907959904211816448	telekom	0
907957786436362240	telekom	0
907956075705634816	telekom	0
907954218606231553	o2	0
907948497852358656	telekom	0
907944819296800768	o2	0
907941148437737473	o2	0
907938287695822849	o2	0
907937019636183040	telekom	0
907934371793031168	telekom	0
907931017205440512	o2	0
907930421496774656	o2	1
907925697234182150	vodafone	1
907904068856803328	o2	0
907888603996585985	o2	0
907877618455805952	telekom	0
907875691676553216	vodafone	0
907874254137556992	telekom	0
907874039896707073	telekom	0
907860564919111680	telekom	0
907859292165898240	vodafone	0
907858408677756929	vodafone	0
907856193011494912	o2	1
907851986502078464	o2	0
907848845199114240	telekom	0
907812752256847872	vodafone	0
907794226527834114	telekom	0
907752537352294403	telekom	0
907729525802496000	vodafone	0
907727586616332289	vodafone	0
907701215072583681	o2	0
907698088206389248	vodafone	0
907693492742365184	vodafone	0
907692603218554880	telekom	0
907692330039304192	o2	0
907692177274363904	vodafone	0
907687919447666688	telekom	0
907682667310743552	telekom	0
907682001532178432	telekom	0
907671700149596160	vodafone	0
907670169144750081	o2	0
907669431127609344	vodafone	0
907660728420757506	telekom	0
907657683708334080	vodafone	0
907653297431093248	telekom	0
907652658089078784	o2	0
907647203015045120	telekom	0
907639124747747328	o2	0
907605115762245632	telekom	0
907593943617097729	vodafone	0
907593530587144192	o2	0
907582804577456134	telekom	0
907544533864534016	o2	1
907538138620448768	telekom	0
907533183004102656	o2	0
907530984870084608	vodafone	1
907529205491097600	o2	0
907527416209395712	vodafone	0
907521812115939328	vodafone	0
907511367539847168	vodafone	0
907500446176161792	vodafone	0
907485299336531969	telekom	0
907480182415654912	vodafone	0
907434037010210816	o2	0
907334005015629824	o2	0
907308805742100481	telekom	0
907284352329019397	vodafone	0
907282393391931392	o2	1
907281831506169859	o2	0
907279493051633664	o2	0
907277006349520898	telekom	0
907265428514332672	vodafone	0
907261658237734913	o2	0
907254594815893506	telekom	0
907253623217905664	o2	0
907247839260155904	o2	1
907242061174276096	o2	0
907232974231437315	o2	0
907222334599307264	telekom	0
907205427443748866	telekom	0
907205142889541632	telekom	0
907201594281922560	vodafone	0
907198740271951872	vodafone	0
907196459262640128	telekom	0
907194170993004544	o2	0
907174410460778496	o2	0
907158197336670208	vodafone	0
907139071327264769	vodafone	0
907138595491926016	vodafone	0
907134446025015296	vodafone	0
907132375582330880	o2	0
907118972163821568	vodafone	0
907006750053761026	o2	1
906982121054621696	o2	0
906975021138096133	vodafone	0
906963086292156423	telekom	0
906928631431270401	vodafone	0
906908859171786753	telekom	0
906901088888086529	vodafone	0
906877047850590210	vodafone	0
906871819491332098	vodafone	0
906869047446437888	vodafone	0
906850917709963264	vodafone	1
906832456535433217	telekom	0
906832406623211520	o2	0
906818072232722432	o2	1
906770381176000512	vodafone	0
906770338222092288	vodafone	0
906753368214962176	vodafone	0
906627697929019398	o2	1
906596497470509056	vodafone	0
906547044755664898	o2	0
906522278845931521	vodafone	1
906507927074328577	vodafone	1
906500859726573569	o2	0
906481342564782080	o2	0
906477883425783809	vodafone	1
906451789414891520	vodafone	0
906451768657289216	o2	0
906444227617411072	o2	0
906431771633491968	o2	0
906428574487511040	o2	0
906425696049930240	vodafone	0
906406565388935173	vodafone	1
905363028803276801	vodafone	0
905351878531264513	vodafone	0
905348073517395968	o2	0
905340335865389057	o2	0
905332994159898624	o2	1
905331999258406914	o2	0
905329629451493377	o2	0
905307508931268608	vodafone	0
905303912080662528	telekom	0
905301598947115013	telekom	0
905202055790329858	o2	1
905188092520300544	vodafone	0
905160593082118144	vodafone	0
905156690248654848	o2	0
905151512854319104	telekom	0
905146997350567937	o2	0
905137452033212419	telekom	0
905125282411155456	o2	0
905120209215901700	vodafone	0
905117685960364033	o2	0
905092794930401280	vodafone	0
905088761314324481	o2	0
905082357182586880	o2	0
905077551990747136	o2	0
905070690088480768	o2	0
905070538606989313	telekom	0
905070211757420546	o2	0
905068068698804224	telekom	0
905061750558609408	telekom	0
905052278574514177	o2	0
905050376361082881	telekom	0
905024738099175424	telekom	0
904983114711265280	telekom	0
904858937287217152	telekom	0
904844443546779648	vodafone	0
904838370530123780	vodafone	0
904791009544024064	telekom	0
904719767923302401	vodafone	0
904612974001827845	telekom	0
904435361685884928	o2	0
904377488662564864	o2	0
904219178676125696	telekom	0
904001207055855616	o2	1
903973160764264448	telekom	1
903927222989414403	telekom	1
903923619927117825	vodafone	0
903904686843060224	telekom	0
903901627450580992	telekom	0
903895826229063681	telekom	0
903698188871323648	o2	1
903674061896679425	telekom	0
903616909245116416	vodafone	0
903604514045001728	o2	0
903553249193713664	telekom	0
903540314488664065	telekom	0
903533058518913024	telekom	0
903528794874576896	o2	0
903526121240641538	vodafone	0
903525041719169024	telekom	0
903522479381073921	o2	0
903485182874812416	telekom	0
903284512003678213	o2	0
903277466134994945	telekom	0
903179632824000512	vodafone	0
903161804028858368	telekom	0
903095716649816064	o2	0
902955494578544640	vodafone	0
902901676868329476	telekom	0
902814102707458048	o2	0
902590485365129216	o2	1
902589719816622082	telekom	0
902583964447145987	vodafone	0
902552247577477120	telekom	0
902525295353266177	vodafone	0
902492907550253056	telekom	0
902445288421543937	telekom	0
902229675359051777	telekom	0
902200661072379905	o2	0
902152760833036288	o2	0
902091408399638528	telekom	0
902087362322325505	o2	1
916010183020761088	vodafone	0
916002170922610688	telekom	0
915993324573614080	o2	0
915952392264396800	o2	0
915951128046653442	o2	0
915950516978569216	o2	0
915948946018766848	vodafone	0
915942890559373312	telekom	1
915940285540175872	telekom	0
915938999881093120	o2	0
915929054360064000	telekom	0
915925159122538496	vodafone	0
915924058268667904	telekom	0
915923456184799233	telekom	0
915919489174294530	telekom	0
915918350085222400	telekom	0
915904697206272002	telekom	0
915900026697736192	vodafone	0
915881637665222657	vodafone	0
915879323277692928	o2	0
915871691422752769	o2	0
915860184324558849	telekom	0
915860182210613248	telekom	0
915855920172761088	vodafone	0
915827439741349888	telekom	0
915800039523602432	o2	0
915738068321275904	telekom	0
915657296864215040	o2	1
915651839932211200	vodafone	0
915646006775226368	telekom	0
915643768665182208	o2	0
915629688999071744	o2	0
915616721972682753	vodafone	1
915602804261126144	o2	0
915600409183518722	telekom	1
915596057387692032	telekom	0
915591767822618624	telekom	0
915571932921253889	o2	0
915555681054478337	vodafone	0
915550907030482945	telekom	0
915514599075704832	vodafone	1
915512150369734656	telekom	0
915510328510881792	o2	0
915509304882601984	telekom	0
915492185381928960	o2	0
915463722939936769	o2	0
915463205111115776	o2	1
915321468187226112	telekom	0
915275329610113025	telekom	0
915273773254873088	o2	0
915267615228071936	o2	0
915260534030729216	telekom	0
915257646332211202	telekom	0
915240272816148480	telekom	0
915239562405990405	vodafone	0
915238577277194240	vodafone	0
915227585914834945	o2	0
915189522450829318	o2	1
944174760161939457	o2	0
944173003071475712	vodafone	0
944172231856451584	vodafone	0
944158445367939073	telekom	0
944149395502784512	o2	0
944143842374234112	telekom	0
944133859247120384	vodafone	0
944115268783046656	vodafone	0
944114769790930944	telekom	0
944114011607588864	vodafone	0
944109207888023552	telekom	0
944067455680503808	vodafone	0
944045939991416832	telekom	0
943987631251173376	vodafone	0
943970120774377474	o2	0
943967448109166592	vodafone	1
943955827894996992	vodafone	0
943949035953709059	o2	0
943934457706369024	telekom	0
943914820071501825	vodafone	0
943893160463360007	vodafone	0
943880752588091393	telekom	0
943855534008164353	telekom	0
943846827769712641	vodafone	0
943845219002474496	vodafone	0
943842572493049857	o2	0
943841774606352384	telekom	0
943838319544295425	o2	0
943826962321235968	telekom	0
943815400785108992	telekom	0
943811384822951937	vodafone	0
943801044013862912	o2	0
943796798971351041	vodafone	0
943794614900797440	telekom	0
943791390361874432	o2	0
943790978120536065	vodafone	0
943790761862103040	telekom	0
943789935492034560	o2	1
943771733630373888	telekom	1
943748973285838848	telekom	0
943702656090066950	o2	0
943625680264355842	vodafone	1
943580757670449153	telekom	0
943571267336265729	o2	0
943564869319630848	telekom	0
943555652110217216	o2	0
943541319951175680	telekom	0
943522836974534657	o2	0
943500319199256577	telekom	0
943494442903851009	o2	0
943486556953858048	telekom	0
943480863764905984	o2	0
943464668173041664	o2	0
943462208935268352	vodafone	1
943461723931062272	vodafone	0
943455568395751424	telekom	0
943444240109096963	telekom	0
943437774899875840	telekom	0
943432011015999488	vodafone	1
943424239557861376	telekom	0
943418933415116800	o2	1
943367285032529920	telekom	0
943361787709284352	telekom	0
943333152071847937	o2	0
943300304401035265	o2	0
943208640747581441	o2	0
943192154037420032	vodafone	0
943191075262525440	o2	0
943178701692391425	vodafone	0
943171669480431616	vodafone	0
943148837518172160	o2	1
943133755136495616	vodafone	0
943123145162141697	vodafone	0
943122493790924800	telekom	0
943117649923465216	vodafone	0
943115242040590337	o2	0
943113162836070403	telekom	0
943112834875092992	telekom	0
943106704660729856	telekom	0
943095243217489920	telekom	0
943092897435570176	o2	1
943090270576545792	telekom	0
943063104321179648	telekom	0
943045837457944576	telekom	0
943038263291465733	o2	1
943029304501391360	telekom	0
943007298120769536	vodafone	0
943006567967977472	telekom	0
943006095446028288	o2	1
942982737706848257	o2	1
942908326022733824	o2	0
942907660575412224	o2	1
942876585740390401	telekom	0
942866833568358401	o2	0
942856615606308864	vodafone	0
942817641886113792	o2	0
942805494640644098	telekom	0
942800739121946624	vodafone	0
942796269487034368	telekom	0
942792657654476801	o2	0
942779126095777792	o2	0
942770244271079424	o2	0
942761238685278208	o2	0
942758883340308480	vodafone	1
942749850667544581	telekom	0
942742409502449664	vodafone	0
942732188310700032	telekom	0
942731835313983488	telekom	0
942725129351593985	telekom	0
942705076526813184	telekom	0
942693491985002496	vodafone	0
942674740656840706	telekom	0
942669859665727488	telekom	0
942660156604764160	vodafone	0
942482633384251393	telekom	0
942477546788212736	vodafone	0
942475922086748160	vodafone	1
942457576469487617	telekom	0
942454457962582024	o2	0
942445654701428736	telekom	0
942442295542116352	telekom	0
942430139329273856	telekom	0
942429121350692865	vodafone	0
942425316496216064	vodafone	0
942384030401654784	telekom	0
942373043808161792	telekom	0
942364777778528256	vodafone	0
942352204115169280	o2	0
942348467963334656	telekom	0
942338837245722624	vodafone	0
942327728631701504	o2	0
